代码,交易所,名称,代码2,产品代码,产品类型,交割年份,交割月份,合约乘数,PriceTick,创建日,上市日,到期日,开始交割日,结束交割日,合约周期状态,是否交易,持仓类型,持仓日期类型,标的代码,执行价,期权类型
SPD SF908&SF911,CZCE,跨期套利-SF908/SF911,SPD SF908&SF911,SPD SF&SF,3,0,0,1,2.0000,,,,,,1,1,2,2,,0.0000,0 
SPD SF908&SF912,CZCE,跨期套利-SF908/SF912,SPD SF908&SF912,SPD SF&SF,3,0,0,1,2.0000,,,,,,1,1,2,2,,0.0000,0 
SPD SF909&SF001,CZCE,跨期套利-SF909/SF001,SPD SF909&SF001,SPD SF&SF,3,0,0,1,2.0000,,,,,,1,1,2,2,,0.0000,0 
SPD SF909&SF002,CZCE,跨期套利-SF909/SF002,SPD SF909&SF002,SPD SF&SF,3,0,0,1,2.0000,,,,,,1,1,2,2,,0.0000,0 
SPD SF909&SF003,CZCE,跨期套利-SF909/SF003,SPD SF909&SF003,SPD SF&SF,3,0,0,1,2.0000,,,,,,1,1,2,2,,0.0000,0 
SPD SF909&SF004,CZCE,跨期套利-SF909/SF004,SPD SF909&SF004,SPD SF&SF,3,0,0,1,2.0000,,,,,,1,1,2,2,,0.0000,0 
SPD SF909&SF005,CZCE,跨期套利-SF909/SF005,SPD SF909&SF005,SPD SF&SF,3,0,0,1,2.0000,,,,,,1,1,2,2,,0.0000,0 
SPD SF909&SF006,CZCE,跨期套利-SF909/SF006,SPD SF909&SF006,SPD SF&SF,3,0,0,1,2.0000,,,,,,1,1,2,2,,0.0000,0 
SPD SF909&SF910,CZCE,跨期套利-SF909/SF910,SPD SF909&SF910,SPD SF&SF,3,0,0,1,2.0000,,,,,,1,1,2,2,,0.0000,0 
SPD SF909&SF911,CZCE,跨期套利-SF909/SF911,SPD SF909&SF911,SPD SF&SF,3,0,0,1,2.0000,,,,,,1,1,2,2,,0.0000,0 
SPD SF909&SF912,CZCE,跨期套利-SF909/SF912,SPD SF909&SF912,SPD SF&SF,3,0,0,1,2.0000,,,,,,1,1,2,2,,0.0000,0 
SPD SF910&SF001,CZCE,跨期套利-SF910/SF001,SPD SF910&SF001,SPD SF&SF,3,0,0,1,2.0000,,,,,,1,1,2,2,,0.0000,0 
SPD SF910&SF002,CZCE,跨期套利-SF910/SF002,SPD SF910&SF002,SPD SF&SF,3,0,0,1,2.0000,,,,,,1,1,2,2,,0.0000,0 
SPD SF910&SF003,CZCE,跨期套利-SF910/SF003,SPD SF910&SF003,SPD SF&SF,3,0,0,1,2.0000,,,,,,1,1,2,2,,0.0000,0 
SPD SF910&SF004,CZCE,跨期套利-SF910/SF004,SPD SF910&SF004,SPD SF&SF,3,0,0,1,2.0000,,,,,,1,1,2,2,,0.0000,0 
SPD SF910&SF005,CZCE,跨期套利-SF910/SF005,SPD SF910&SF005,SPD SF&SF,3,0,0,1,2.0000,,,,,,1,1,2,2,,0.0000,0 
SPD SF910&SF006,CZCE,跨期套利-SF910/SF006,SPD SF910&SF006,SPD SF&SF,3,0,0,1,2.0000,,,,,,1,1,2,2,,0.0000,0 
SPD SF910&SF911,CZCE,跨期套利-SF910/SF911,SPD SF910&SF911,SPD SF&SF,3,0,0,1,2.0000,,,,,,1,1,2,2,,0.0000,0 
SPD SF910&SF912,CZCE,跨期套利-SF910/SF912,SPD SF910&SF912,SPD SF&SF,3,0,0,1,2.0000,,,,,,1,1,2,2,,0.0000,0 
SPD SF911&SF001,CZCE,跨期套利-SF911/SF001,SPD SF911&SF001,SPD SF&SF,3,0,0,1,2.0000,,,,,,1,1,2,2,,0.0000,0 
SPD SF911&SF002,CZCE,跨期套利-SF911/SF002,SPD SF911&SF002,SPD SF&SF,3,0,0,1,2.0000,,,,,,1,1,2,2,,0.0000,0 
SPD SF911&SF003,CZCE,跨期套利-SF911/SF003,SPD SF911&SF003,SPD SF&SF,3,0,0,1,2.0000,,,,,,1,1,2,2,,0.0000,0 
SPD SF911&SF004,CZCE,跨期套利-SF911/SF004,SPD SF911&SF004,SPD SF&SF,3,0,0,1,2.0000,,,,,,1,1,2,2,,0.0000,0 
SPD SF911&SF005,CZCE,跨期套利-SF911/SF005,SPD SF911&SF005,SPD SF&SF,3,0,0,1,2.0000,,,,,,1,1,2,2,,0.0000,0 
SPD SF911&SF006,CZCE,跨期套利-SF911/SF006,SPD SF911&SF006,SPD SF&SF,3,0,0,1,2.0000,,,,,,1,1,2,2,,0.0000,0 
SPD SF911&SF912,CZCE,跨期套利-SF911/SF912,SPD SF911&SF912,SPD SF&SF,3,0,0,1,2.0000,,,,,,1,1,2,2,,0.0000,0 
SPD SF912&SF001,CZCE,跨期套利-SF912/SF001,SPD SF912&SF001,SPD SF&SF,3,0,0,1,2.0000,,,,,,1,1,2,2,,0.0000,0 
SPD SF912&SF002,CZCE,跨期套利-SF912/SF002,SPD SF912&SF002,SPD SF&SF,3,0,0,1,2.0000,,,,,,1,1,2,2,,0.0000,0 
SPD SF912&SF003,CZCE,跨期套利-SF912/SF003,SPD SF912&SF003,SPD SF&SF,3,0,0,1,2.0000,,,,,,1,1,2,2,,0.0000,0 
SPD SF912&SF004,CZCE,跨期套利-SF912/SF004,SPD SF912&SF004,SPD SF&SF,3,0,0,1,2.0000,,,,,,1,1,2,2,,0.0000,0 
SPD SF912&SF005,CZCE,跨期套利-SF912/SF005,SPD SF912&SF005,SPD SF&SF,3,0,0,1,2.0000,,,,,,1,1,2,2,,0.0000,0 
SPD SF912&SF006,CZCE,跨期套利-SF912/SF006,SPD SF912&SF006,SPD SF&SF,3,0,0,1,2.0000,,,,,,1,1,2,2,,0.0000,0 
SPD SM001&SM002,CZCE,跨期套利-SM001/SM002,SPD SM001&SM002,SPD SM&SM,3,0,0,1,2.0000,,,,,,1,1,2,2,,0.0000,0 
SPD SM001&SM003,CZCE,跨期套利-SM001/SM003,SPD SM001&SM003,SPD SM&SM,3,0,0,1,2.0000,,,,,,1,1,2,2,,0.0000,0 
SPD SM001&SM004,CZCE,跨期套利-SM001/SM004,SPD SM001&SM004,SPD SM&SM,3,0,0,1,2.0000,,,,,,1,1,2,2,,0.0000,0 
SPD SM001&SM005,CZCE,跨期套利-SM001/SM005,SPD SM001&SM005,SPD SM&SM,3,0,0,1,2.0000,,,,,,1,1,2,2,,0.0000,0 
SPD SM001&SM006,CZCE,跨期套利-SM001/SM006,SPD SM001&SM006,SPD SM&SM,3,0,0,1,2.0000,,,,,,1,1,2,2,,0.0000,0 
SPD SM002&SM003,CZCE,跨期套利-SM002/SM003,SPD SM002&SM003,SPD SM&SM,3,0,0,1,2.0000,,,,,,1,1,2,2,,0.0000,0 
SPD SM002&SM004,CZCE,跨期套利-SM002/SM004,SPD SM002&SM004,SPD SM&SM,3,0,0,1,2.0000,,,,,,1,1,2,2,,0.0000,0 
SPD SM002&SM005,CZCE,跨期套利-SM002/SM005,SPD SM002&SM005,SPD SM&SM,3,0,0,1,2.0000,,,,,,1,1,2,2,,0.0000,0 
SPD SM002&SM006,CZCE,跨期套利-SM002/SM006,SPD SM002&SM006,SPD SM&SM,3,0,0,1,2.0000,,,,,,1,1,2,2,,0.0000,0 
SPD SM003&SM004,CZCE,跨期套利-SM003/SM004,SPD SM003&SM004,SPD SM&SM,3,0,0,1,2.0000,,,,,,1,1,2,2,,0.0000,0 
SPD SM003&SM005,CZCE,跨期套利-SM003/SM005,SPD SM003&SM005,SPD SM&SM,3,0,0,1,2.0000,,,,,,1,1,2,2,,0.0000,0 
SPD SM003&SM006,CZCE,跨期套利-SM003/SM006,SPD SM003&SM006,SPD SM&SM,3,0,0,1,2.0000,,,,,,1,1,2,2,,0.0000,0 
SPD SM004&SM005,CZCE,跨期套利-SM004/SM005,SPD SM004&SM005,SPD SM&SM,3,0,0,1,2.0000,,,,,,1,1,2,2,,0.0000,0 
SPD SM004&SM006,CZCE,跨期套利-SM004/SM006,SPD SM004&SM006,SPD SM&SM,3,0,0,1,2.0000,,,,,,1,1,2,2,,0.0000,0 
SPD SM005&SM006,CZCE,跨期套利-SM005/SM006,SPD SM005&SM006,SPD SM&SM,3,0,0,1,2.0000,,,,,,1,1,2,2,,0.0000,0 
SPD SM907&SM001,CZCE,跨期套利-SM907/SM001,SPD SM907&SM001,SPD SM&SM,3,0,0,1,2.0000,,,,,,1,1,2,2,,0.0000,0 
SPD SM907&SM002,CZCE,跨期套利-SM907/SM002,SPD SM907&SM002,SPD SM&SM,3,0,0,1,2.0000,,,,,,1,1,2,2,,0.0000,0 
SPD SM907&SM003,CZCE,跨期套利-SM907/SM003,SPD SM907&SM003,SPD SM&SM,3,0,0,1,2.0000,,,,,,1,1,2,2,,0.0000,0 
SPD SM907&SM004,CZCE,跨期套利-SM907/SM004,SPD SM907&SM004,SPD SM&SM,3,0,0,1,2.0000,,,,,,1,1,2,2,,0.0000,0 
SPD SM907&SM005,CZCE,跨期套利-SM907/SM005,SPD SM907&SM005,SPD SM&SM,3,0,0,1,2.0000,,,,,,1,1,2,2,,0.0000,0 
SPD SM907&SM006,CZCE,跨期套利-SM907/SM006,SPD SM907&SM006,SPD SM&SM,3,0,0,1,2.0000,,,,,,1,1,2,2,,0.0000,0 
SPD SM907&SM908,CZCE,跨期套利-SM907/SM908,SPD SM907&SM908,SPD SM&SM,3,0,0,1,2.0000,,,,,,1,1,2,2,,0.0000,0 
SPD SM907&SM909,CZCE,跨期套利-SM907/SM909,SPD SM907&SM909,SPD SM&SM,3,0,0,1,2.0000,,,,,,1,1,2,2,,0.0000,0 
SPD SM907&SM910,CZCE,跨期套利-SM907/SM910,SPD SM907&SM910,SPD SM&SM,3,0,0,1,2.0000,,,,,,1,1,2,2,,0.0000,0 
SPD SM907&SM911,CZCE,跨期套利-SM907/SM911,SPD SM907&SM911,SPD SM&SM,3,0,0,1,2.0000,,,,,,1,1,2,2,,0.0000,0 
SPD SM907&SM912,CZCE,跨期套利-SM907/SM912,SPD SM907&SM912,SPD SM&SM,3,0,0,1,2.0000,,,,,,1,1,2,2,,0.0000,0 
SPD SM908&SM001,CZCE,跨期套利-SM908/SM001,SPD SM908&SM001,SPD SM&SM,3,0,0,1,2.0000,,,,,,1,1,2,2,,0.0000,0 
SPD SM908&SM002,CZCE,跨期套利-SM908/SM002,SPD SM908&SM002,SPD SM&SM,3,0,0,1,2.0000,,,,,,1,1,2,2,,0.0000,0 
SPD SM908&SM003,CZCE,跨期套利-SM908/SM003,SPD SM908&SM003,SPD SM&SM,3,0,0,1,2.0000,,,,,,1,1,2,2,,0.0000,0 
SPD SM908&SM004,CZCE,跨期套利-SM908/SM004,SPD SM908&SM004,SPD SM&SM,3,0,0,1,2.0000,,,,,,1,1,2,2,,0.0000,0 
SPD SM908&SM005,CZCE,跨期套利-SM908/SM005,SPD SM908&SM005,SPD SM&SM,3,0,0,1,2.0000,,,,,,1,1,2,2,,0.0000,0 
SPD SM908&SM006,CZCE,跨期套利-SM908/SM006,SPD SM908&SM006,SPD SM&SM,3,0,0,1,2.0000,,,,,,1,1,2,2,,0.0000,0 
SPD SM908&SM909,CZCE,跨期套利-SM908/SM909,SPD SM908&SM909,SPD SM&SM,3,0,0,1,2.0000,,,,,,1,1,2,2,,0.0000,0 
SPD SM908&SM910,CZCE,跨期套利-SM908/SM910,SPD SM908&SM910,SPD SM&SM,3,0,0,1,2.0000,,,,,,1,1,2,2,,0.0000,0 
SPD SM908&SM911,CZCE,跨期套利-SM908/SM911,SPD SM908&SM911,SPD SM&SM,3,0,0,1,2.0000,,,,,,1,1,2,2,,0.0000,0 
SPD SM908&SM912,CZCE,跨期套利-SM908/SM912,SPD SM908&SM912,SPD SM&SM,3,0,0,1,2.0000,,,,,,1,1,2,2,,0.0000,0 
SPD SM909&SM001,CZCE,跨期套利-SM909/SM001,SPD SM909&SM001,SPD SM&SM,3,0,0,1,2.0000,,,,,,1,1,2,2,,0.0000,0 
SPD SM909&SM002,CZCE,跨期套利-SM909/SM002,SPD SM909&SM002,SPD SM&SM,3,0,0,1,2.0000,,,,,,1,1,2,2,,0.0000,0 
SPD SM909&SM003,CZCE,跨期套利-SM909/SM003,SPD SM909&SM003,SPD SM&SM,3,0,0,1,2.0000,,,,,,1,1,2,2,,0.0000,0 
SPD SM909&SM004,CZCE,跨期套利-SM909/SM004,SPD SM909&SM004,SPD SM&SM,3,0,0,1,2.0000,,,,,,1,1,2,2,,0.0000,0 
SPD SM909&SM005,CZCE,跨期套利-SM909/SM005,SPD SM909&SM005,SPD SM&SM,3,0,0,1,2.0000,,,,,,1,1,2,2,,0.0000,0 
SPD SM909&SM006,CZCE,跨期套利-SM909/SM006,SPD SM909&SM006,SPD SM&SM,3,0,0,1,2.0000,,,,,,1,1,2,2,,0.0000,0 
SPD SM909&SM910,CZCE,跨期套利-SM909/SM910,SPD SM909&SM910,SPD SM&SM,3,0,0,1,2.0000,,,,,,1,1,2,2,,0.0000,0 
SPD SM909&SM911,CZCE,跨期套利-SM909/SM911,SPD SM909&SM911,SPD SM&SM,3,0,0,1,2.0000,,,,,,1,1,2,2,,0.0000,0 
SPD SM909&SM912,CZCE,跨期套利-SM909/SM912,SPD SM909&SM912,SPD SM&SM,3,0,0,1,2.0000,,,,,,1,1,2,2,,0.0000,0 
SPD SM910&SM001,CZCE,跨期套利-SM910/SM001,SPD SM910&SM001,SPD SM&SM,3,0,0,1,2.0000,,,,,,1,1,2,2,,0.0000,0 
SPD SM910&SM002,CZCE,跨期套利-SM910/SM002,SPD SM910&SM002,SPD SM&SM,3,0,0,1,2.0000,,,,,,1,1,2,2,,0.0000,0 
SPD SM910&SM003,CZCE,跨期套利-SM910/SM003,SPD SM910&SM003,SPD SM&SM,3,0,0,1,2.0000,,,,,,1,1,2,2,,0.0000,0 
SPD SM910&SM004,CZCE,跨期套利-SM910/SM004,SPD SM910&SM004,SPD SM&SM,3,0,0,1,2.0000,,,,,,1,1,2,2,,0.0000,0 
SPD SM910&SM005,CZCE,跨期套利-SM910/SM005,SPD SM910&SM005,SPD SM&SM,3,0,0,1,2.0000,,,,,,1,1,2,2,,0.0000,0 
SPD SM910&SM006,CZCE,跨期套利-SM910/SM006,SPD SM910&SM006,SPD SM&SM,3,0,0,1,2.0000,,,,,,1,1,2,2,,0.0000,0 
SPD SM910&SM911,CZCE,跨期套利-SM910/SM911,SPD SM910&SM911,SPD SM&SM,3,0,0,1,2.0000,,,,,,1,1,2,2,,0.0000,0 
SPD SM910&SM912,CZCE,跨期套利-SM910/SM912,SPD SM910&SM912,SPD SM&SM,3,0,0,1,2.0000,,,,,,1,1,2,2,,0.0000,0 
SPD SM911&SM001,CZCE,跨期套利-SM911/SM001,SPD SM911&SM001,SPD SM&SM,3,0,0,1,2.0000,,,,,,1,1,2,2,,0.0000,0 
SPD SM911&SM002,CZCE,跨期套利-SM911/SM002,SPD SM911&SM002,SPD SM&SM,3,0,0,1,2.0000,,,,,,1,1,2,2,,0.0000,0 
SPD SM911&SM003,CZCE,跨期套利-SM911/SM003,SPD SM911&SM003,SPD SM&SM,3,0,0,1,2.0000,,,,,,1,1,2,2,,0.0000,0 
SPD SM911&SM004,CZCE,跨期套利-SM911/SM004,SPD SM911&SM004,SPD SM&SM,3,0,0,1,2.0000,,,,,,1,1,2,2,,0.0000,0 
SPD SM911&SM005,CZCE,跨期套利-SM911/SM005,SPD SM911&SM005,SPD SM&SM,3,0,0,1,2.0000,,,,,,1,1,2,2,,0.0000,0 
SPD SM911&SM006,CZCE,跨期套利-SM911/SM006,SPD SM911&SM006,SPD SM&SM,3,0,0,1,2.0000,,,,,,1,1,2,2,,0.0000,0 
SPD SM911&SM912,CZCE,跨期套利-SM911/SM912,SPD SM911&SM912,SPD SM&SM,3,0,0,1,2.0000,,,,,,1,1,2,2,,0.0000,0 
SPD SM912&SM001,CZCE,跨期套利-SM912/SM001,SPD SM912&SM001,SPD SM&SM,3,0,0,1,2.0000,,,,,,1,1,2,2,,0.0000,0 
SPD SM912&SM002,CZCE,跨期套利-SM912/SM002,SPD SM912&SM002,SPD SM&SM,3,0,0,1,2.0000,,,,,,1,1,2,2,,0.0000,0 
SPD SM912&SM003,CZCE,跨期套利-SM912/SM003,SPD SM912&SM003,SPD SM&SM,3,0,0,1,2.0000,,,,,,1,1,2,2,,0.0000,0 
SPD SM912&SM004,CZCE,跨期套利-SM912/SM004,SPD SM912&SM004,SPD SM&SM,3,0,0,1,2.0000,,,,,,1,1,2,2,,0.0000,0 
SPD SM912&SM005,CZCE,跨期套利-SM912/SM005,SPD SM912&SM005,SPD SM&SM,3,0,0,1,2.0000,,,,,,1,1,2,2,,0.0000,0 
SPD SM912&SM006,CZCE,跨期套利-SM912/SM006,SPD SM912&SM006,SPD SM&SM,3,0,0,1,2.0000,,,,,,1,1,2,2,,0.0000,0 
SPD SR001&SR003,CZCE,跨期套利-SR001/SR003,SPD SR001&SR003,SPD SR&SR,3,0,0,1,1.0000,,,,,,1,1,2,2,,0.0000,0 
SPD SR001&SR005,CZCE,跨期套利-SR001/SR005,SPD SR001&SR005,SPD SR&SR,3,0,0,1,1.0000,,,,,,1,1,2,2,,0.0000,0 
SPD SR003&SR005,CZCE,跨期套利-SR003/SR005,SPD SR003&SR005,SPD SR&SR,3,0,0,1,1.0000,,,,,,1,1,2,2,,0.0000,0 
SPD SR907&SR001,CZCE,跨期套利-SR907/SR001,SPD SR907&SR001,SPD SR&SR,3,0,0,1,1.0000,,,,,,1,1,2,2,,0.0000,0 
SPD SR907&SR003,CZCE,跨期套利-SR907/SR003,SPD SR907&SR003,SPD SR&SR,3,0,0,1,1.0000,,,,,,1,1,2,2,,0.0000,0 
SPD SR907&SR005,CZCE,跨期套利-SR907/SR005,SPD SR907&SR005,SPD SR&SR,3,0,0,1,1.0000,,,,,,1,1,2,2,,0.0000,0 
SPD SR907&SR909,CZCE,跨期套利-SR907/SR909,SPD SR907&SR909,SPD SR&SR,3,0,0,1,1.0000,,,,,,1,1,2,2,,0.0000,0 
SPD SR907&SR911,CZCE,跨期套利-SR907/SR911,SPD SR907&SR911,SPD SR&SR,3,0,0,1,1.0000,,,,,,1,1,2,2,,0.0000,0 
SPD SR909&SR001,CZCE,跨期套利-SR909/SR001,SPD SR909&SR001,SPD SR&SR,3,0,0,1,1.0000,,,,,,1,1,2,2,,0.0000,0 
SPD SR909&SR003,CZCE,跨期套利-SR909/SR003,SPD SR909&SR003,SPD SR&SR,3,0,0,1,1.0000,,,,,,1,1,2,2,,0.0000,0 
SPD SR909&SR005,CZCE,跨期套利-SR909/SR005,SPD SR909&SR005,SPD SR&SR,3,0,0,1,1.0000,,,,,,1,1,2,2,,0.0000,0 
SPD SR909&SR911,CZCE,跨期套利-SR909/SR911,SPD SR909&SR911,SPD SR&SR,3,0,0,1,1.0000,,,,,,1,1,2,2,,0.0000,0 
SPD SR911&SR001,CZCE,跨期套利-SR911/SR001,SPD SR911&SR001,SPD SR&SR,3,0,0,1,1.0000,,,,,,1,1,2,2,,0.0000,0 
SPD SR911&SR003,CZCE,跨期套利-SR911/SR003,SPD SR911&SR003,SPD SR&SR,3,0,0,1,1.0000,,,,,,1,1,2,2,,0.0000,0 
SPD SR911&SR005,CZCE,跨期套利-SR911/SR005,SPD SR911&SR005,SPD SR&SR,3,0,0,1,1.0000,,,,,,1,1,2,2,,0.0000,0 
SPD TA001&TA002,CZCE,跨期套利-TA001/TA002,SPD TA001&TA002,SPD TA&TA,3,0,0,1,2.0000,,,,,,1,1,2,2,,0.0000,0 
SPD TA001&TA003,CZCE,跨期套利-TA001/TA003,SPD TA001&TA003,SPD TA&TA,3,0,0,1,2.0000,,,,,,1,1,2,2,,0.0000,0 
SPD TA001&TA004,CZCE,跨期套利-TA001/TA004,SPD TA001&TA004,SPD TA&TA,3,0,0,1,2.0000,,,,,,1,1,2,2,,0.0000,0 
SPD TA001&TA005,CZCE,跨期套利-TA001/TA005,SPD TA001&TA005,SPD TA&TA,3,0,0,1,2.0000,,,,,,1,1,2,2,,0.0000,0 
SPD TA001&TA006,CZCE,跨期套利-TA001/TA006,SPD TA001&TA006,SPD TA&TA,3,0,0,1,2.0000,,,,,,1,1,2,2,,0.0000,0 
SPD TA002&TA003,CZCE,跨期套利-TA002/TA003,SPD TA002&TA003,SPD TA&TA,3,0,0,1,2.0000,,,,,,1,1,2,2,,0.0000,0 
SPD TA002&TA004,CZCE,跨期套利-TA002/TA004,SPD TA002&TA004,SPD TA&TA,3,0,0,1,2.0000,,,,,,1,1,2,2,,0.0000,0 
SPD TA002&TA005,CZCE,跨期套利-TA002/TA005,SPD TA002&TA005,SPD TA&TA,3,0,0,1,2.0000,,,,,,1,1,2,2,,0.0000,0 
SPD TA002&TA006,CZCE,跨期套利-TA002/TA006,SPD TA002&TA006,SPD TA&TA,3,0,0,1,2.0000,,,,,,1,1,2,2,,0.0000,0 
SPD TA003&TA004,CZCE,跨期套利-TA003/TA004,SPD TA003&TA004,SPD TA&TA,3,0,0,1,2.0000,,,,,,1,1,2,2,,0.0000,0 
SPD TA003&TA005,CZCE,跨期套利-TA003/TA005,SPD TA003&TA005,SPD TA&TA,3,0,0,1,2.0000,,,,,,1,1,2,2,,0.0000,0 
SPD TA003&TA006,CZCE,跨期套利-TA003/TA006,SPD TA003&TA006,SPD TA&TA,3,0,0,1,2.0000,,,,,,1,1,2,2,,0.0000,0 
SPD TA004&TA005,CZCE,跨期套利-TA004/TA005,SPD TA004&TA005,SPD TA&TA,3,0,0,1,2.0000,,,,,,1,1,2,2,,0.0000,0 
SPD TA004&TA006,CZCE,跨期套利-TA004/TA006,SPD TA004&TA006,SPD TA&TA,3,0,0,1,2.0000,,,,,,1,1,2,2,,0.0000,0 
SPD TA005&TA006,CZCE,跨期套利-TA005/TA006,SPD TA005&TA006,SPD TA&TA,3,0,0,1,2.0000,,,,,,1,1,2,2,,0.0000,0 
SPD TA907&TA001,CZCE,跨期套利-TA907/TA001,SPD TA907&TA001,SPD TA&TA,3,0,0,1,2.0000,,,,,,1,1,2,2,,0.0000,0 
SPD TA907&TA002,CZCE,跨期套利-TA907/TA002,SPD TA907&TA002,SPD TA&TA,3,0,0,1,2.0000,,,,,,1,1,2,2,,0.0000,0 
SPD TA907&TA003,CZCE,跨期套利-TA907/TA003,SPD TA907&TA003,SPD TA&TA,3,0,0,1,2.0000,,,,,,1,1,2,2,,0.0000,0 
SPD TA907&TA004,CZCE,跨期套利-TA907/TA004,SPD TA907&TA004,SPD TA&TA,3,0,0,1,2.0000,,,,,,1,1,2,2,,0.0000,0 
SPD TA907&TA005,CZCE,跨期套利-TA907/TA005,SPD TA907&TA005,SPD TA&TA,3,0,0,1,2.0000,,,,,,1,1,2,2,,0.0000,0 
SPD TA907&TA006,CZCE,跨期套利-TA907/TA006,SPD TA907&TA006,SPD TA&TA,3,0,0,1,2.0000,,,,,,1,1,2,2,,0.0000,0 
SPD TA907&TA908,CZCE,跨期套利-TA907/TA908,SPD TA907&TA908,SPD TA&TA,3,0,0,1,2.0000,,,,,,1,1,2,2,,0.0000,0 
SPD TA907&TA909,CZCE,跨期套利-TA907/TA909,SPD TA907&TA909,SPD TA&TA,3,0,0,1,2.0000,,,,,,1,1,2,2,,0.0000,0 
SPD TA907&TA910,CZCE,跨期套利-TA907/TA910,SPD TA907&TA910,SPD TA&TA,3,0,0,1,2.0000,,,,,,1,1,2,2,,0.0000,0 
SPD TA907&TA911,CZCE,跨期套利-TA907/TA911,SPD TA907&TA911,SPD TA&TA,3,0,0,1,2.0000,,,,,,1,1,2,2,,0.0000,0 
SPD TA907&TA912,CZCE,跨期套利-TA907/TA912,SPD TA907&TA912,SPD TA&TA,3,0,0,1,2.0000,,,,,,1,1,2,2,,0.0000,0 
SPD TA908&TA001,CZCE,跨期套利-TA908/TA001,SPD TA908&TA001,SPD TA&TA,3,0,0,1,2.0000,,,,,,1,1,2,2,,0.0000,0 
SPD TA908&TA002,CZCE,跨期套利-TA908/TA002,SPD TA908&TA002,SPD TA&TA,3,0,0,1,2.0000,,,,,,1,1,2,2,,0.0000,0 
SPD TA908&TA003,CZCE,跨期套利-TA908/TA003,SPD TA908&TA003,SPD TA&TA,3,0,0,1,2.0000,,,,,,1,1,2,2,,0.0000,0 
SPD TA908&TA004,CZCE,跨期套利-TA908/TA004,SPD TA908&TA004,SPD TA&TA,3,0,0,1,2.0000,,,,,,1,1,2,2,,0.0000,0 
SPD TA908&TA005,CZCE,跨期套利-TA908/TA005,SPD TA908&TA005,SPD TA&TA,3,0,0,1,2.0000,,,,,,1,1,2,2,,0.0000,0 
SPD TA908&TA006,CZCE,跨期套利-TA908/TA006,SPD TA908&TA006,SPD TA&TA,3,0,0,1,2.0000,,,,,,1,1,2,2,,0.0000,0 
SPD TA908&TA909,CZCE,跨期套利-TA908/TA909,SPD TA908&TA909,SPD TA&TA,3,0,0,1,2.0000,,,,,,1,1,2,2,,0.0000,0 
SPD TA908&TA910,CZCE,跨期套利-TA908/TA910,SPD TA908&TA910,SPD TA&TA,3,0,0,1,2.0000,,,,,,1,1,2,2,,0.0000,0 
SPD TA908&TA911,CZCE,跨期套利-TA908/TA911,SPD TA908&TA911,SPD TA&TA,3,0,0,1,2.0000,,,,,,1,1,2,2,,0.0000,0 
SPD TA908&TA912,CZCE,跨期套利-TA908/TA912,SPD TA908&TA912,SPD TA&TA,3,0,0,1,2.0000,,,,,,1,1,2,2,,0.0000,0 
SPD TA909&TA001,CZCE,跨期套利-TA909/TA001,SPD TA909&TA001,SPD TA&TA,3,0,0,1,2.0000,,,,,,1,1,2,2,,0.0000,0 
SPD TA909&TA002,CZCE,跨期套利-TA909/TA002,SPD TA909&TA002,SPD TA&TA,3,0,0,1,2.0000,,,,,,1,1,2,2,,0.0000,0 
SPD TA909&TA003,CZCE,跨期套利-TA909/TA003,SPD TA909&TA003,SPD TA&TA,3,0,0,1,2.0000,,,,,,1,1,2,2,,0.0000,0 
SPD TA909&TA004,CZCE,跨期套利-TA909/TA004,SPD TA909&TA004,SPD TA&TA,3,0,0,1,2.0000,,,,,,1,1,2,2,,0.0000,0 
SPD TA909&TA005,CZCE,跨期套利-TA909/TA005,SPD TA909&TA005,SPD TA&TA,3,0,0,1,2.0000,,,,,,1,1,2,2,,0.0000,0 
SPD TA909&TA006,CZCE,跨期套利-TA909/TA006,SPD TA909&TA006,SPD TA&TA,3,0,0,1,2.0000,,,,,,1,1,2,2,,0.0000,0 
SPD TA909&TA910,CZCE,跨期套利-TA909/TA910,SPD TA909&TA910,SPD TA&TA,3,0,0,1,2.0000,,,,,,1,1,2,2,,0.0000,0 
SPD TA909&TA911,CZCE,跨期套利-TA909/TA911,SPD TA909&TA911,SPD TA&TA,3,0,0,1,2.0000,,,,,,1,1,2,2,,0.0000,0 
SPD TA909&TA912,CZCE,跨期套利-TA909/TA912,SPD TA909&TA912,SPD TA&TA,3,0,0,1,2.0000,,,,,,1,1,2,2,,0.0000,0 
SPD TA910&TA001,CZCE,跨期套利-TA910/TA001,SPD TA910&TA001,SPD TA&TA,3,0,0,1,2.0000,,,,,,1,1,2,2,,0.0000,0 
SPD TA910&TA002,CZCE,跨期套利-TA910/TA002,SPD TA910&TA002,SPD TA&TA,3,0,0,1,2.0000,,,,,,1,1,2,2,,0.0000,0 
SPD TA910&TA003,CZCE,跨期套利-TA910/TA003,SPD TA910&TA003,SPD TA&TA,3,0,0,1,2.0000,,,,,,1,1,2,2,,0.0000,0 
SPD TA910&TA004,CZCE,跨期套利-TA910/TA004,SPD TA910&TA004,SPD TA&TA,3,0,0,1,2.0000,,,,,,1,1,2,2,,0.0000,0 
SPD TA910&TA005,CZCE,跨期套利-TA910/TA005,SPD TA910&TA005,SPD TA&TA,3,0,0,1,2.0000,,,,,,1,1,2,2,,0.0000,0 
